"Step","fold2_CISUNet_DiceCE - val-IVC","fold2_CISUNet_DiceCE - val-IVC__MIN","fold2_CISUNet_DiceCE - val-IVC__MAX","fold2_CISUNet_DiceCE - val-l_CIV","fold2_CISUNet_DiceCE - val-l_CIV__MIN","fold2_CISUNet_DiceCE - val-l_CIV__MAX","fold2_CISUNet_DiceCE - val-l_EIV","fold2_CISUNet_DiceCE - val-l_EIV__MIN","fold2_CISUNet_DiceCE - val-l_EIV__MAX","fold2_CISUNet_DiceCE - val-l_IIV","fold2_CISUNet_DiceCE - val-l_IIV__MIN","fold2_CISUNet_DiceCE - val-l_IIV__MAX","fold2_CISUNet_DiceCE - val-r_CIV","fold2_CISUNet_DiceCE - val-r_CIV__MIN","fold2_CISUNet_DiceCE - val-r_CIV__MAX","fold2_CISUNet_DiceCE - val-r_EIV","fold2_CISUNet_DiceCE - val-r_EIV__MIN","fold2_CISUNet_DiceCE - val-r_EIV__MAX","fold2_CISUNet_DiceCE - val-r_IIV","fold2_CISUNet_DiceCE - val-r_IIV__MIN","fold2_CISUNet_DiceCE - val-r_IIV__MAX","fold5_CISUNet_DiceCE - val-IVC","fold5_CISUNet_DiceCE - val-IVC__MIN","fold5_CISUNet_DiceCE - val-IVC__MAX","fold5_CISUNet_DiceCE - val-l_CIV","fold5_CISUNet_DiceCE - val-l_CIV__MIN","fold5_CISUNet_DiceCE - val-l_CIV__MAX","fold5_CISUNet_DiceCE - val-l_EIV","fold5_CISUNet_DiceCE - val-l_EIV__MIN","fold5_CISUNet_DiceCE - val-l_EIV__MAX","fold5_CISUNet_DiceCE - val-l_IIV","fold5_CISUNet_DiceCE - val-l_IIV__MIN","fold5_CISUNet_DiceCE - val-l_IIV__MAX","fold5_CISUNet_DiceCE - val-r_CIV","fold5_CISUNet_DiceCE - val-r_CIV__MIN","fold5_CISUNet_DiceCE - val-r_CIV__MAX","fold5_CISUNet_DiceCE - val-r_EIV","fold5_CISUNet_DiceCE - val-r_EIV__MIN","fold5_CISUNet_DiceCE - val-r_EIV__MAX","fold5_CISUNet_DiceCE - val-r_IIV","fold5_CISUNet_DiceCE - val-r_IIV__MIN","fold5_CISUNet_DiceCE - val-r_IIV__MAX","fold3_CISUNet_DiceCE - val-IVC","fold3_CISUNet_DiceCE - val-IVC__MIN","fold3_CISUNet_DiceCE - val-IVC__MAX","fold3_CISUNet_DiceCE - val-l_CIV","fold3_CISUNet_DiceCE - val-l_CIV__MIN","fold3_CISUNet_DiceCE - val-l_CIV__MAX","fold3_CISUNet_DiceCE - val-l_EIV","fold3_CISUNet_DiceCE - val-l_EIV__MIN","fold3_CISUNet_DiceCE - val-l_EIV__MAX","fold3_CISUNet_DiceCE - val-l_IIV","fold3_CISUNet_DiceCE - val-l_IIV__MIN","fold3_CISUNet_DiceCE - val-l_IIV__MAX","fold3_CISUNet_DiceCE - val-r_CIV","fold3_CISUNet_DiceCE - val-r_CIV__MIN","fold3_CISUNet_DiceCE - val-r_CIV__MAX","fold3_CISUNet_DiceCE - val-r_EIV","fold3_CISUNet_DiceCE - val-r_EIV__MIN","fold3_CISUNet_DiceCE - val-r_EIV__MAX","fold3_CISUNet_DiceCE - val-r_IIV","fold3_CISUNet_DiceCE - val-r_IIV__MIN","fold3_CISUNet_DiceCE - val-r_IIV__MAX","fold4_CISUNet_DiceCE - val-IVC","fold4_CISUNet_DiceCE - val-IVC__MIN","fold4_CISUNet_DiceCE - val-IVC__MAX","fold4_CISUNet_DiceCE - val-l_CIV","fold4_CISUNet_DiceCE - val-l_CIV__MIN","fold4_CISUNet_DiceCE - val-l_CIV__MAX","fold4_CISUNet_DiceCE - val-l_EIV","fold4_CISUNet_DiceCE - val-l_EIV__MIN","fold4_CISUNet_DiceCE - val-l_EIV__MAX","fold4_CISUNet_DiceCE - val-l_IIV","fold4_CISUNet_DiceCE - val-l_IIV__MIN","fold4_CISUNet_DiceCE - val-l_IIV__MAX","fold4_CISUNet_DiceCE - val-r_CIV","fold4_CISUNet_DiceCE - val-r_CIV__MIN","fold4_CISUNet_DiceCE - val-r_CIV__MAX","fold4_CISUNet_DiceCE - val-r_EIV","fold4_CISUNet_DiceCE - val-r_EIV__MIN","fold4_CISUNet_DiceCE - val-r_EIV__MAX","fold4_CISUNet_DiceCE - val-r_IIV","fold4_CISUNet_DiceCE - val-r_IIV__MIN","fold4_CISUNet_DiceCE - val-r_IIV__MAX","fold1_CISUNet_DiceCE - val-IVC","fold1_CISUNet_DiceCE - val-IVC__MIN","fold1_CISUNet_DiceCE - val-IVC__MAX","fold1_CISUNet_DiceCE - val-l_CIV","fold1_CISUNet_DiceCE - val-l_CIV__MIN","fold1_CISUNet_DiceCE - val-l_CIV__MAX","fold1_CISUNet_DiceCE - val-l_EIV","fold1_CISUNet_DiceCE - val-l_EIV__MIN","fold1_CISUNet_DiceCE - val-l_EIV__MAX","fold1_CISUNet_DiceCE - val-l_IIV","fold1_CISUNet_DiceCE - val-l_IIV__MIN","fold1_CISUNet_DiceCE - val-l_IIV__MAX","fold1_CISUNet_DiceCE - val-r_CIV","fold1_CISUNet_DiceCE - val-r_CIV__MIN","fold1_CISUNet_DiceCE - val-r_CIV__MAX","fold1_CISUNet_DiceCE - val-r_EIV","fold1_CISUNet_DiceCE - val-r_EIV__MIN","fold1_CISUNet_DiceCE - val-r_EIV__MAX","fold1_CISUNet_DiceCE - val-r_IIV","fold1_CISUNet_DiceCE - val-r_IIV__MIN","fold1_CISUNet_DiceCE - val-r_IIV__MAX"
"126","0.8625583052635193","0.8625583052635193","0.8625583052635193","0.7684479355812073","0.7684479355812073","0.7684479355812073","0.7855032682418823","0.7855032682418823","0.7855032682418823","0.5492095947265625","0.5492095947265625","0.5492095947265625","0.6916563510894775","0.6916563510894775","0.6916563510894775","0.7738157510757446","0.7738157510757446","0.7738157510757446","0.4655855596065521","0.4655855596065521","0.4655855596065521","0.8579079508781433","0.8579079508781433","0.8579079508781433","0.7976571917533875","0.7976571917533875","0.7976571917533875","0.7990841269493103","0.7990841269493103","0.7990841269493103","0.5299261808395386","0.5299261808395386","0.5299261808395386","0.6894150376319885","0.6894150376319885","0.6894150376319885","0.8139438033103943","0.8139438033103943","0.8139438033103943","0.506584882736206","0.506584882736206","0.506584882736206","0.848610520362854","0.848610520362854","0.848610520362854","0.7828167080879211","0.7828167080879211","0.7828167080879211","0.8267152309417725","0.8267152309417725","0.8267152309417725","0.5719237327575684","0.5719237327575684","0.5719237327575684","0.7841781377792358","0.7841781377792358","0.7841781377792358","0.8152897953987122","0.8152897953987122","0.8152897953987122","0.4991883635520935","0.4991883635520935","0.4991883635520935","0.8561626672744751","0.8561626672744751","0.8561626672744751","0.7887828350067139","0.7887828350067139","0.7887828350067139","0.7950867414474487","0.7950867414474487","0.7950867414474487","0.5525860786437988","0.5525860786437988","0.5525860786437988","0.7929956316947937","0.7929956316947937","0.7929956316947937","0.7400966882705688","0.7400966882705688","0.7400966882705688","0.5582549571990967","0.5582549571990967","0.5582549571990967","0.8753738403320312","0.8753738403320312","0.8753738403320312","0.7526345252990723","0.7526345252990723","0.7526345252990723","0.7700072526931763","0.7700072526931763","0.7700072526931763","0.42408621311187744","0.42408621311187744","0.42408621311187744","0.773158073425293","0.773158073425293","0.773158073425293","0.7633647322654724","0.7633647322654724","0.7633647322654724","0.5117473602294922","0.5117473602294922","0.5117473602294922"
"127","0.8584866523742676","0.8584866523742676","0.8584866523742676","0.7360219955444336","0.7360219955444336","0.7360219955444336","0.7770112752914429","0.7770112752914429","0.7770112752914429","0.541570782661438","0.541570782661438","0.541570782661438","0.6901805996894836","0.6901805996894836","0.6901805996894836","0.7706220746040344","0.7706220746040344","0.7706220746040344","0.46651843190193176","0.46651843190193176","0.46651843190193176","0.8564059734344482","0.8564059734344482","0.8564059734344482","0.7751092910766602","0.7751092910766602","0.7751092910766602","0.7914156317710876","0.7914156317710876","0.7914156317710876","0.5083470344543457","0.5083470344543457","0.5083470344543457","0.7598997950553894","0.7598997950553894","0.7598997950553894","0.8060854077339172","0.8060854077339172","0.8060854077339172","0.30460718274116516","0.30460718274116516","0.30460718274116516","0.8200514912605286","0.8200514912605286","0.8200514912605286","0.7706751823425293","0.7706751823425293","0.7706751823425293","0.7993401885032654","0.7993401885032654","0.7993401885032654","0.5327332019805908","0.5327332019805908","0.5327332019805908","0.7267794609069824","0.7267794609069824","0.7267794609069824","0.7630904316902161","0.7630904316902161","0.7630904316902161","0.509383499622345","0.509383499622345","0.509383499622345","0.8653703331947327","0.8653703331947327","0.8653703331947327","0.8042219281196594","0.8042219281196594","0.8042219281196594","0.7830483317375183","0.7830483317375183","0.7830483317375183","0.5523116588592529","0.5523116588592529","0.5523116588592529","0.8044507503509521","0.8044507503509521","0.8044507503509521","0.7540819048881531","0.7540819048881531","0.7540819048881531","0.5720636248588562","0.5720636248588562","0.5720636248588562","0.8779745101928711","0.8779745101928711","0.8779745101928711","0.7477107048034668","0.7477107048034668","0.7477107048034668","0.7570034265518188","0.7570034265518188","0.7570034265518188","0.46023330092430115","0.46023330092430115","0.46023330092430115","0.7676029801368713","0.7676029801368713","0.7676029801368713","0.7830860614776611","0.7830860614776611","0.7830860614776611","0.44015973806381226","0.44015973806381226","0.44015973806381226"
"128","0.8721497058868408","0.8721497058868408","0.8721497058868408","0.7667101621627808","0.7667101621627808","0.7667101621627808","0.7646990418434143","0.7646990418434143","0.7646990418434143","0.5647786259651184","0.5647786259651184","0.5647786259651184","0.6894276142120361","0.6894276142120361","0.6894276142120361","0.7830208539962769","0.7830208539962769","0.7830208539962769","0.481064110994339","0.481064110994339","0.481064110994339","0.87968909740448","0.87968909740448","0.87968909740448","0.7911421656608582","0.7911421656608582","0.7911421656608582","0.8075866103172302","0.8075866103172302","0.8075866103172302","0.5693670511245728","0.5693670511245728","0.5693670511245728","0.7906798720359802","0.7906798720359802","0.7906798720359802","0.8315595388412476","0.8315595388412476","0.8315595388412476","0.5185304284095764","0.5185304284095764","0.5185304284095764","0.8349398374557495","0.8349398374557495","0.8349398374557495","0.7816694974899292","0.7816694974899292","0.7816694974899292","0.8058406710624695","0.8058406710624695","0.8058406710624695","0.5357618927955627","0.5357618927955627","0.5357618927955627","0.718302845954895","0.718302845954895","0.718302845954895","0.7579736113548279","0.7579736113548279","0.7579736113548279","0.3396684527397156","0.3396684527397156","0.3396684527397156","0.7028959393501282","0.7028959393501282","0.7028959393501282","0.5837928056716919","0.5837928056716919","0.5837928056716919","0.7051600217819214","0.7051600217819214","0.7051600217819214","0.00017482518160250038","0.00017482518160250038","0.00017482518160250038","0.5461273193359375","0.5461273193359375","0.5461273193359375","0.7056429982185364","0.7056429982185364","0.7056429982185364","0.04006532207131386","0.04006532207131386","0.04006532207131386","0.8810276985168457","0.8810276985168457","0.8810276985168457","0.7493218779563904","0.7493218779563904","0.7493218779563904","0.7955799102783203","0.7955799102783203","0.7955799102783203","0.5113071203231812","0.5113071203231812","0.5113071203231812","0.7869968414306641","0.7869968414306641","0.7869968414306641","0.759287416934967","0.759287416934967","0.759287416934967","0.4984985888004303","0.4984985888004303","0.4984985888004303"
"129","0.8648736476898193","0.8648736476898193","0.8648736476898193","0.7592393755912781","0.7592393755912781","0.7592393755912781","0.7460716962814331","0.7460716962814331","0.7460716962814331","0.26617372035980225","0.26617372035980225","0.26617372035980225","0.6820521354675293","0.6820521354675293","0.6820521354675293","0.6826896071434021","0.6826896071434021","0.6826896071434021","0.4252745509147644","0.4252745509147644","0.4252745509147644","0.8835583925247192","0.8835583925247192","0.8835583925247192","0.7939245700836182","0.7939245700836182","0.7939245700836182","0.8247314691543579","0.8247314691543579","0.8247314691543579","0.6055468320846558","0.6055468320846558","0.6055468320846558","0.7866846323013306","0.7866846323013306","0.7866846323013306","0.8327014446258545","0.8327014446258545","0.8327014446258545","0.5375439524650574","0.5375439524650574","0.5375439524650574","0.8522093296051025","0.8522093296051025","0.8522093296051025","0.7377678751945496","0.7377678751945496","0.7377678751945496","0.7548666596412659","0.7548666596412659","0.7548666596412659","0.515796422958374","0.515796422958374","0.515796422958374","0.747395396232605","0.747395396232605","0.747395396232605","0.8051944375038147","0.8051944375038147","0.8051944375038147","0.5017024278640747","0.5017024278640747","0.5017024278640747","0.8369633555412292","0.8369633555412292","0.8369633555412292","0.7657424211502075","0.7657424211502075","0.7657424211502075","0.7779016494750977","0.7779016494750977","0.7779016494750977","0.3619876205921173","0.3619876205921173","0.3619876205921173","0.7643300890922546","0.7643300890922546","0.7643300890922546","0.6657906174659729","0.6657906174659729","0.6657906174659729","0.5117380619049072","0.5117380619049072","0.5117380619049072","0.8800978064537048","0.8800978064537048","0.8800978064537048","0.7642242908477783","0.7642242908477783","0.7642242908477783","0.7912681102752686","0.7912681102752686","0.7912681102752686","0.4141979217529297","0.4141979217529297","0.4141979217529297","0.7843843102455139","0.7843843102455139","0.7843843102455139","0.7528772354125977","0.7528772354125977","0.7528772354125977","0.4913402795791626","0.4913402795791626","0.4913402795791626"
"130","0.8708791732788086","0.8708791732788086","0.8708791732788086","0.7333438396453857","0.7333438396453857","0.7333438396453857","0.780686616897583","0.780686616897583","0.780686616897583","0.5203821063041687","0.5203821063041687","0.5203821063041687","0.7086203694343567","0.7086203694343567","0.7086203694343567","0.7470030784606934","0.7470030784606934","0.7470030784606934","0.5225553512573242","0.5225553512573242","0.5225553512573242","0.8773975968360901","0.8773975968360901","0.8773975968360901","0.7957502007484436","0.7957502007484436","0.7957502007484436","0.8215919733047485","0.8215919733047485","0.8215919733047485","0.4467841386795044","0.4467841386795044","0.4467841386795044","0.7905368804931641","0.7905368804931641","0.7905368804931641","0.8226527571678162","0.8226527571678162","0.8226527571678162","0.501862108707428","0.501862108707428","0.501862108707428","0.846823513507843","0.846823513507843","0.846823513507843","0.7950226068496704","0.7950226068496704","0.7950226068496704","0.8293171525001526","0.8293171525001526","0.8293171525001526","0.4047392010688782","0.4047392010688782","0.4047392010688782","0.7983035445213318","0.7983035445213318","0.7983035445213318","0.8071449995040894","0.8071449995040894","0.8071449995040894","0.4719800353050232","0.4719800353050232","0.4719800353050232","0.8613790273666382","0.8613790273666382","0.8613790273666382","0.773047924041748","0.773047924041748","0.773047924041748","0.8148589134216309","0.8148589134216309","0.8148589134216309","0.42088937759399414","0.42088937759399414","0.42088937759399414","0.7949958443641663","0.7949958443641663","0.7949958443641663","0.7011895179748535","0.7011895179748535","0.7011895179748535","0.5046688318252563","0.5046688318252563","0.5046688318252563","0.8810583353042603","0.8810583353042603","0.8810583353042603","0.7842671871185303","0.7842671871185303","0.7842671871185303","0.7954207062721252","0.7954207062721252","0.7954207062721252","0.41208094358444214","0.41208094358444214","0.41208094358444214","0.7755136489868164","0.7755136489868164","0.7755136489868164","0.7906514406204224","0.7906514406204224","0.7906514406204224","0.46848419308662415","0.46848419308662415","0.46848419308662415"
"131","0.8493173122406006","0.8493173122406006","0.8493173122406006","0.7659809589385986","0.7659809589385986","0.7659809589385986","0.8069654107093811","0.8069654107093811","0.8069654107093811","0.5036508440971375","0.5036508440971375","0.5036508440971375","0.707337498664856","0.707337498664856","0.707337498664856","0.7071197032928467","0.7071197032928467","0.7071197032928467","0.49984046816825867","0.49984046816825867","0.49984046816825867","0.8761841654777527","0.8761841654777527","0.8761841654777527","0.8033002018928528","0.8033002018928528","0.8033002018928528","0.8207951784133911","0.8207951784133911","0.8207951784133911","0.5226768851280212","0.5226768851280212","0.5226768851280212","0.7956743836402893","0.7956743836402893","0.7956743836402893","0.842892587184906","0.842892587184906","0.842892587184906","0.5577646493911743","0.5577646493911743","0.5577646493911743","0.8559370636940002","0.8559370636940002","0.8559370636940002","0.7565942406654358","0.7565942406654358","0.7565942406654358","0.8057464361190796","0.8057464361190796","0.8057464361190796","0.43463218212127686","0.43463218212127686","0.43463218212127686","0.7890180945396423","0.7890180945396423","0.7890180945396423","0.7962668538093567","0.7962668538093567","0.7962668538093567","0.46884453296661377","0.46884453296661377","0.46884453296661377","0.7012364268302917","0.7012364268302917","0.7012364268302917","0.7533951997756958","0.7533951997756958","0.7533951997756958","0.7756702899932861","0.7756702899932861","0.7756702899932861","0.48527148365974426","0.48527148365974426","0.48527148365974426","0.7939144372940063","0.7939144372940063","0.7939144372940063","0.7341609001159668","0.7341609001159668","0.7341609001159668","0.5476964712142944","0.5476964712142944","0.5476964712142944","0.8850743770599365","0.8850743770599365","0.8850743770599365","0.7755456566810608","0.7755456566810608","0.7755456566810608","0.8002088665962219","0.8002088665962219","0.8002088665962219","0.43557286262512207","0.43557286262512207","0.43557286262512207","0.7767485976219177","0.7767485976219177","0.7767485976219177","0.7954789400100708","0.7954789400100708","0.7954789400100708","0.5040394067764282","0.5040394067764282","0.5040394067764282"
"132","0.8291335701942444","0.8291335701942444","0.8291335701942444","0.7391518950462341","0.7391518950462341","0.7391518950462341","0.7656081914901733","0.7656081914901733","0.7656081914901733","0.4267822504043579","0.4267822504043579","0.4267822504043579","0.6670114994049072","0.6670114994049072","0.6670114994049072","0.6638851761817932","0.6638851761817932","0.6638851761817932","0.48103004693984985","0.48103004693984985","0.48103004693984985","0.8759537935256958","0.8759537935256958","0.8759537935256958","0.778285026550293","0.778285026550293","0.778285026550293","0.821467399597168","0.821467399597168","0.821467399597168","0.5932452082633972","0.5932452082633972","0.5932452082633972","0.7789682745933533","0.7789682745933533","0.7789682745933533","0.8189249038696289","0.8189249038696289","0.8189249038696289","0.5287774205207825","0.5287774205207825","0.5287774205207825","0.8499626517295837","0.8499626517295837","0.8499626517295837","0.7754703760147095","0.7754703760147095","0.7754703760147095","0.7851012945175171","0.7851012945175171","0.7851012945175171","0.38085660338401794","0.38085660338401794","0.38085660338401794","0.7920859456062317","0.7920859456062317","0.7920859456062317","0.759506344795227","0.759506344795227","0.759506344795227","0.46728333830833435","0.46728333830833435","0.46728333830833435","0.7637026309967041","0.7637026309967041","0.7637026309967041","0.7777754664421082","0.7777754664421082","0.7777754664421082","0.7748661637306213","0.7748661637306213","0.7748661637306213","0.5064153671264648","0.5064153671264648","0.5064153671264648","0.7576074004173279","0.7576074004173279","0.7576074004173279","0.6029383540153503","0.6029383540153503","0.6029383540153503","0.5400319695472717","0.5400319695472717","0.5400319695472717","0.881422758102417","0.881422758102417","0.881422758102417","0.7763249278068542","0.7763249278068542","0.7763249278068542","0.7589992880821228","0.7589992880821228","0.7589992880821228","0.4734032452106476","0.4734032452106476","0.4734032452106476","0.7773376703262329","0.7773376703262329","0.7773376703262329","0.7767687439918518","0.7767687439918518","0.7767687439918518","0.552436888217926","0.552436888217926","0.552436888217926"
"133","0.8620882034301758","0.8620882034301758","0.8620882034301758","0.768134593963623","0.768134593963623","0.768134593963623","0.8238919973373413","0.8238919973373413","0.8238919973373413","0.5659244060516357","0.5659244060516357","0.5659244060516357","0.7084906697273254","0.7084906697273254","0.7084906697273254","0.7476230263710022","0.7476230263710022","0.7476230263710022","0.5103037357330322","0.5103037357330322","0.5103037357330322","0.8632886409759521","0.8632886409759521","0.8632886409759521","0.7887930274009705","0.7887930274009705","0.7887930274009705","0.7811867594718933","0.7811867594718933","0.7811867594718933","0.5876350998878479","0.5876350998878479","0.5876350998878479","0.7760187387466431","0.7760187387466431","0.7760187387466431","0.7878490686416626","0.7878490686416626","0.7878490686416626","0.5288463234901428","0.5288463234901428","0.5288463234901428","0.8336098790168762","0.8336098790168762","0.8336098790168762","0.7625852823257446","0.7625852823257446","0.7625852823257446","0.7978445291519165","0.7978445291519165","0.7978445291519165","0.47242605686187744","0.47242605686187744","0.47242605686187744","0.7628592252731323","0.7628592252731323","0.7628592252731323","0.6668726801872253","0.6668726801872253","0.6668726801872253","0.3976459801197052","0.3976459801197052","0.3976459801197052","0.8585723638534546","0.8585723638534546","0.8585723638534546","0.7768769264221191","0.7768769264221191","0.7768769264221191","0.7554096579551697","0.7554096579551697","0.7554096579551697","0.08008769899606705","0.08008769899606705","0.08008769899606705","0.7761006355285645","0.7761006355285645","0.7761006355285645","0.7395572662353516","0.7395572662353516","0.7395572662353516","0.4355800747871399","0.4355800747871399","0.4355800747871399","0.8850887417793274","0.8850887417793274","0.8850887417793274","0.7835919857025146","0.7835919857025146","0.7835919857025146","0.8128884434700012","0.8128884434700012","0.8128884434700012","0.5780346393585205","0.5780346393585205","0.5780346393585205","0.786979079246521","0.786979079246521","0.786979079246521","0.8077887296676636","0.8077887296676636","0.8077887296676636","0.528039813041687","0.528039813041687","0.528039813041687"
"134","0.8265379071235657","0.8265379071235657","0.8265379071235657","0.6971039175987244","0.6971039175987244","0.6971039175987244","0.49767088890075684","0.49767088890075684","0.49767088890075684","0.4585847556591034","0.4585847556591034","0.4585847556591034","0.615218460559845","0.615218460559845","0.615218460559845","0.6609348058700562","0.6609348058700562","0.6609348058700562","0.41482093930244446","0.41482093930244446","0.41482093930244446","0.882400631904602","0.882400631904602","0.882400631904602","0.759518027305603","0.759518027305603","0.759518027305603","0.7994539141654968","0.7994539141654968","0.7994539141654968","0.6054376363754272","0.6054376363754272","0.6054376363754272","0.7796382904052734","0.7796382904052734","0.7796382904052734","0.8196306228637695","0.8196306228637695","0.8196306228637695","0.48923003673553467","0.48923003673553467","0.48923003673553467","0.8494506478309631","0.8494506478309631","0.8494506478309631","0.7682232856750488","0.7682232856750488","0.7682232856750488","0.7401870489120483","0.7401870489120483","0.7401870489120483","0.44512760639190674","0.44512760639190674","0.44512760639190674","0.7996344566345215","0.7996344566345215","0.7996344566345215","0.7715252041816711","0.7715252041816711","0.7715252041816711","0.48434391617774963","0.48434391617774963","0.48434391617774963","0.8494009971618652","0.8494009971618652","0.8494009971618652","0.7557032108306885","0.7557032108306885","0.7557032108306885","0.6669102311134338","0.6669102311134338","0.6669102311134338","0.1879924237728119","0.1879924237728119","0.1879924237728119","0.7690995931625366","0.7690995931625366","0.7690995931625366","0.6974740028381348","0.6974740028381348","0.6974740028381348","0.4593275785446167","0.4593275785446167","0.4593275785446167","0.8765231966972351","0.8765231966972351","0.8765231966972351","0.757466733455658","0.757466733455658","0.757466733455658","0.748310387134552","0.748310387134552","0.748310387134552","0.5054929256439209","0.5054929256439209","0.5054929256439209","0.7764309644699097","0.7764309644699097","0.7764309644699097","0.7547599077224731","0.7547599077224731","0.7547599077224731","0.5267030596733093","0.5267030596733093","0.5267030596733093"
"135","0.8661017417907715","0.8661017417907715","0.8661017417907715","0.7836427688598633","0.7836427688598633","0.7836427688598633","0.801070511341095","0.801070511341095","0.801070511341095","0.5039267539978027","0.5039267539978027","0.5039267539978027","0.7109276056289673","0.7109276056289673","0.7109276056289673","0.7760306000709534","0.7760306000709534","0.7760306000709534","0.48503562808036804","0.48503562808036804","0.48503562808036804","0.8794876933097839","0.8794876933097839","0.8794876933097839","0.7970594167709351","0.7970594167709351","0.7970594167709351","0.7972284555435181","0.7972284555435181","0.7972284555435181","0.5779064893722534","0.5779064893722534","0.5779064893722534","0.7983275055885315","0.7983275055885315","0.7983275055885315","0.8191986680030823","0.8191986680030823","0.8191986680030823","0.5553334951400757","0.5553334951400757","0.5553334951400757","0.832585334777832","0.832585334777832","0.832585334777832","0.7818014025688171","0.7818014025688171","0.7818014025688171","0.8211913108825684","0.8211913108825684","0.8211913108825684","0.44026005268096924","0.44026005268096924","0.44026005268096924","0.7818999886512756","0.7818999886512756","0.7818999886512756","0.7855401039123535","0.7855401039123535","0.7855401039123535","0.40249890089035034","0.40249890089035034","0.40249890089035034","0.8638764023780823","0.8638764023780823","0.8638764023780823","0.8032928109169006","0.8032928109169006","0.8032928109169006","0.7766249775886536","0.7766249775886536","0.7766249775886536","0.31047576665878296","0.31047576665878296","0.31047576665878296","0.7862867712974548","0.7862867712974548","0.7862867712974548","0.721515417098999","0.721515417098999","0.721515417098999","0.5321382284164429","0.5321382284164429","0.5321382284164429","0.8712863326072693","0.8712863326072693","0.8712863326072693","0.7499624490737915","0.7499624490737915","0.7499624490737915","0.751977264881134","0.751977264881134","0.751977264881134","0.5189746022224426","0.5189746022224426","0.5189746022224426","0.7576315402984619","0.7576315402984619","0.7576315402984619","0.7309687733650208","0.7309687733650208","0.7309687733650208","0.5597729682922363","0.5597729682922363","0.5597729682922363"
"136","0.8034288883209229","0.8034288883209229","0.8034288883209229","0.6772478222846985","0.6772478222846985","0.6772478222846985","0.7668158411979675","0.7668158411979675","0.7668158411979675","0.48560628294944763","0.48560628294944763","0.48560628294944763","0.6668087244033813","0.6668087244033813","0.6668087244033813","0.7744760513305664","0.7744760513305664","0.7744760513305664","0.46083539724349976","0.46083539724349976","0.46083539724349976","0.8710211515426636","0.8710211515426636","0.8710211515426636","0.8041539192199707","0.8041539192199707","0.8041539192199707","0.7918444871902466","0.7918444871902466","0.7918444871902466","0.5896579623222351","0.5896579623222351","0.5896579623222351","0.7825080156326294","0.7825080156326294","0.7825080156326294","0.7822959423065186","0.7822959423065186","0.7822959423065186","0.5333408117294312","0.5333408117294312","0.5333408117294312","0.8544345498085022","0.8544345498085022","0.8544345498085022","0.741482138633728","0.741482138633728","0.741482138633728","0.8134846687316895","0.8134846687316895","0.8134846687316895","0.4373929798603058","0.4373929798603058","0.4373929798603058","0.7220379114151001","0.7220379114151001","0.7220379114151001","0.8045670986175537","0.8045670986175537","0.8045670986175537","0.47672098875045776","0.47672098875045776","0.47672098875045776","0.8614405989646912","0.8614405989646912","0.8614405989646912","0.792678952217102","0.792678952217102","0.792678952217102","0.8006660342216492","0.8006660342216492","0.8006660342216492","0.41153019666671753","0.41153019666671753","0.41153019666671753","0.7782659530639648","0.7782659530639648","0.7782659530639648","0.7807357311248779","0.7807357311248779","0.7807357311248779","0.5195951461791992","0.5195951461791992","0.5195951461791992","0.8786622881889343","0.8786622881889343","0.8786622881889343","0.7539288401603699","0.7539288401603699","0.7539288401603699","0.7609294056892395","0.7609294056892395","0.7609294056892395","0.5002272129058838","0.5002272129058838","0.5002272129058838","0.7311676740646362","0.7311676740646362","0.7311676740646362","0.7925536632537842","0.7925536632537842","0.7925536632537842","0.5216977000236511","0.5216977000236511","0.5216977000236511"
