"Step","fold5_alpha0.4_beta0.6_gamma2 - val-Aorta","fold5_alpha0.4_beta0.6_gamma2 - val-Aorta__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-Aorta__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-IMA","fold5_alpha0.4_beta0.6_gamma2 - val-IMA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-IMA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-l_CIA","fold5_alpha0.4_beta0.6_gamma2 - val-l_CIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-l_CIA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-l_EIA","fold5_alpha0.4_beta0.6_gamma2 - val-l_EIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-l_EIA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-l_IIA","fold5_alpha0.4_beta0.6_gamma2 - val-l_IIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-l_IIA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-r_CIA","fold5_alpha0.4_beta0.6_gamma2 - val-r_CIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-r_CIA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-r_EIA","fold5_alpha0.4_beta0.6_gamma2 - val-r_EIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-r_EIA__MAX","fold5_alpha0.4_beta0.6_gamma2 - val-r_IIA","fold5_alpha0.4_beta0.6_gamma2 - val-r_IIA__MIN","fold5_alpha0.4_beta0.6_gamma2 - val-r_IIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-Aorta","fold4_alpha0.4_beta0.6_gamma2 - val-Aorta__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-Aorta__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-IMA","fold4_alpha0.4_beta0.6_gamma2 - val-IMA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-IMA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-l_CIA","fold4_alpha0.4_beta0.6_gamma2 - val-l_CIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-l_CIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-l_EIA","fold4_alpha0.4_beta0.6_gamma2 - val-l_EIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-l_EIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-l_IIA","fold4_alpha0.4_beta0.6_gamma2 - val-l_IIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-l_IIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-r_CIA","fold4_alpha0.4_beta0.6_gamma2 - val-r_CIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-r_CIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-r_EIA","fold4_alpha0.4_beta0.6_gamma2 - val-r_EIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-r_EIA__MAX","fold4_alpha0.4_beta0.6_gamma2 - val-r_IIA","fold4_alpha0.4_beta0.6_gamma2 - val-r_IIA__MIN","fold4_alpha0.4_beta0.6_gamma2 - val-r_IIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-Aorta","fold3_alpha0.4_beta0.6_gamma2 - val-Aorta__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-Aorta__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-IMA","fold3_alpha0.4_beta0.6_gamma2 - val-IMA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-IMA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-l_CIA","fold3_alpha0.4_beta0.6_gamma2 - val-l_CIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-l_CIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-l_EIA","fold3_alpha0.4_beta0.6_gamma2 - val-l_EIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-l_EIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-l_IIA","fold3_alpha0.4_beta0.6_gamma2 - val-l_IIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-l_IIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-r_CIA","fold3_alpha0.4_beta0.6_gamma2 - val-r_CIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-r_CIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-r_EIA","fold3_alpha0.4_beta0.6_gamma2 - val-r_EIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-r_EIA__MAX","fold3_alpha0.4_beta0.6_gamma2 - val-r_IIA","fold3_alpha0.4_beta0.6_gamma2 - val-r_IIA__MIN","fold3_alpha0.4_beta0.6_gamma2 - val-r_IIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-Aorta","fold2_alpha0.4_beta0.6_gamma2 - val-Aorta__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-Aorta__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-IMA","fold2_alpha0.4_beta0.6_gamma2 - val-IMA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-IMA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-l_CIA","fold2_alpha0.4_beta0.6_gamma2 - val-l_CIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-l_CIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-l_EIA","fold2_alpha0.4_beta0.6_gamma2 - val-l_EIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-l_EIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-l_IIA","fold2_alpha0.4_beta0.6_gamma2 - val-l_IIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-l_IIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-r_CIA","fold2_alpha0.4_beta0.6_gamma2 - val-r_CIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-r_CIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-r_EIA","fold2_alpha0.4_beta0.6_gamma2 - val-r_EIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-r_EIA__MAX","fold2_alpha0.4_beta0.6_gamma2 - val-r_IIA","fold2_alpha0.4_beta0.6_gamma2 - val-r_IIA__MIN","fold2_alpha0.4_beta0.6_gamma2 - val-r_IIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-Aorta","fold1_alpha0.4_beta0.6_gamma2 - val-Aorta__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-Aorta__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-IMA","fold1_alpha0.4_beta0.6_gamma2 - val-IMA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-IMA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-l_CIA","fold1_alpha0.4_beta0.6_gamma2 - val-l_CIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-l_CIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-l_EIA","fold1_alpha0.4_beta0.6_gamma2 - val-l_EIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-l_EIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-l_IIA","fold1_alpha0.4_beta0.6_gamma2 - val-l_IIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-l_IIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-r_CIA","fold1_alpha0.4_beta0.6_gamma2 - val-r_CIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-r_CIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-r_EIA","fold1_alpha0.4_beta0.6_gamma2 - val-r_EIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-r_EIA__MAX","fold1_alpha0.4_beta0.6_gamma2 - val-r_IIA","fold1_alpha0.4_beta0.6_gamma2 - val-r_IIA__MIN","fold1_alpha0.4_beta0.6_gamma2 - val-r_IIA__MAX"
"224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9161673784255981","0.9161673784255981","0.9161673784255981","0.5077195167541504","0.5077195167541504","0.5077195167541504","0.7913569211959839","0.7913569211959839","0.7913569211959839","0.8267034292221069","0.8267034292221069","0.8267034292221069","0.7268989086151123","0.7268989086151123","0.7268989086151123","0.7987415194511414","0.7987415194511414","0.7987415194511414","0.8200783729553223","0.8200783729553223","0.8200783729553223","0.7219662666320801","0.7219662666320801","0.7219662666320801","0.9152965545654297","0.9152965545654297","0.9152965545654297","0.46195828914642334","0.46195828914642334","0.46195828914642334","0.7877062559127808","0.7877062559127808","0.7877062559127808","0.8085836172103882","0.8085836172103882","0.8085836172103882","0.6259220242500305","0.6259220242500305","0.6259220242500305","0.812782883644104","0.812782883644104","0.812782883644104","0.8070234656333923","0.8070234656333923","0.8070234656333923","0.6542055010795593","0.6542055010795593","0.6542055010795593","0.9160870909690857","0.9160870909690857","0.9160870909690857","0.41429603099823","0.41429603099823","0.41429603099823","0.8249565362930298","0.8249565362930298","0.8249565362930298","0.8196864128112793","0.8196864128112793","0.8196864128112793","0.6792775392532349","0.6792775392532349","0.6792775392532349","0.8171008825302124","0.8171008825302124","0.8171008825302124","0.8237504959106445","0.8237504959106445","0.8237504959106445","0.7218141555786133","0.7218141555786133","0.7218141555786133"
"225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9204208254814148","0.9204208254814148","0.9204208254814148","0.45171695947647095","0.45171695947647095","0.45171695947647095","0.8062166571617126","0.8062166571617126","0.8062166571617126","0.8096606135368347","0.8096606135368347","0.8096606135368347","0.6719746589660645","0.6719746589660645","0.6719746589660645","0.8046256899833679","0.8046256899833679","0.8046256899833679","0.7837092876434326","0.7837092876434326","0.7837092876434326","0.7245632410049438","0.7245632410049438","0.7245632410049438","0.8889116644859314","0.8889116644859314","0.8889116644859314","0.42070460319519043","0.42070460319519043","0.42070460319519043","0.7598474025726318","0.7598474025726318","0.7598474025726318","0.7697992324829102","0.7697992324829102","0.7697992324829102","0.49557584524154663","0.49557584524154663","0.49557584524154663","0.7863128781318665","0.7863128781318665","0.7863128781318665","0.7665038108825684","0.7665038108825684","0.7665038108825684","0.6229242086410522","0.6229242086410522","0.6229242086410522","0.9120238423347473","0.9120238423347473","0.9120238423347473","0.4923880100250244","0.4923880100250244","0.4923880100250244","0.8107280731201172","0.8107280731201172","0.8107280731201172","0.8184833526611328","0.8184833526611328","0.8184833526611328","0.6824690699577332","0.6824690699577332","0.6824690699577332","0.8169395923614502","0.8169395923614502","0.8169395923614502","0.8198762536048889","0.8198762536048889","0.8198762536048889","0.7245113849639893","0.7245113849639893","0.7245113849639893"
"226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9217023849487305","0.9217023849487305","0.9217023849487305","0.47925353050231934","0.47925353050231934","0.47925353050231934","0.8103066086769104","0.8103066086769104","0.8103066086769104","0.8275720477104187","0.8275720477104187","0.8275720477104187","0.7102270126342773","0.7102270126342773","0.7102270126342773","0.8255038857460022","0.8255038857460022","0.8255038857460022","0.8054460883140564","0.8054460883140564","0.8054460883140564","0.6912872195243835","0.6912872195243835","0.6912872195243835","0.914198637008667","0.914198637008667","0.914198637008667","0.45194703340530396","0.45194703340530396","0.45194703340530396","0.7705323696136475","0.7705323696136475","0.7705323696136475","0.781406044960022","0.781406044960022","0.781406044960022","0.6235395073890686","0.6235395073890686","0.6235395073890686","0.814793050289154","0.814793050289154","0.814793050289154","0.8025517463684082","0.8025517463684082","0.8025517463684082","0.6672705411911011","0.6672705411911011","0.6672705411911011","0.9084596037864685","0.9084596037864685","0.9084596037864685","0.39885076880455017","0.39885076880455017","0.39885076880455017","0.8114591240882874","0.8114591240882874","0.8114591240882874","0.8186383247375488","0.8186383247375488","0.8186383247375488","0.6841509938240051","0.6841509938240051","0.6841509938240051","0.8042136430740356","0.8042136430740356","0.8042136430740356","0.8139830827713013","0.8139830827713013","0.8139830827713013","0.7296208143234253","0.7296208143234253","0.7296208143234253"
"227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9190454483032227","0.9190454483032227","0.9190454483032227","0.5066086649894714","0.5066086649894714","0.5066086649894714","0.7992042303085327","0.7992042303085327","0.7992042303085327","0.8289125561714172","0.8289125561714172","0.8289125561714172","0.7142903804779053","0.7142903804779053","0.7142903804779053","0.8326857089996338","0.8326857089996338","0.8326857089996338","0.8152522444725037","0.8152522444725037","0.8152522444725037","0.7106858491897583","0.7106858491897583","0.7106858491897583","0.9142305850982666","0.9142305850982666","0.9142305850982666","0.4889448583126068","0.4889448583126068","0.4889448583126068","0.7902017831802368","0.7902017831802368","0.7902017831802368","0.7814890742301941","0.7814890742301941","0.7814890742301941","0.6375205516815186","0.6375205516815186","0.6375205516815186","0.8138610124588013","0.8138610124588013","0.8138610124588013","0.7931479215621948","0.7931479215621948","0.7931479215621948","0.6547279357910156","0.6547279357910156","0.6547279357910156","0.9173184633255005","0.9173184633255005","0.9173184633255005","0.4958610534667969","0.4958610534667969","0.4958610534667969","0.8213486671447754","0.8213486671447754","0.8213486671447754","0.8269769549369812","0.8269769549369812","0.8269769549369812","0.6989820599555969","0.6989820599555969","0.6989820599555969","0.8079186081886292","0.8079186081886292","0.8079186081886292","0.8319295644760132","0.8319295644760132","0.8319295644760132","0.7189058661460876","0.7189058661460876","0.7189058661460876"
"228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9217046499252319","0.9217046499252319","0.9217046499252319","0.43071216344833374","0.43071216344833374","0.43071216344833374","0.797756016254425","0.797756016254425","0.797756016254425","0.8236160278320312","0.8236160278320312","0.8236160278320312","0.695031464099884","0.695031464099884","0.695031464099884","0.8321133255958557","0.8321133255958557","0.8321133255958557","0.8212954998016357","0.8212954998016357","0.8212954998016357","0.7076310515403748","0.7076310515403748","0.7076310515403748","0.9155327081680298","0.9155327081680298","0.9155327081680298","0.3830314576625824","0.3830314576625824","0.3830314576625824","0.7689433097839355","0.7689433097839355","0.7689433097839355","0.7964823842048645","0.7964823842048645","0.7964823842048645","0.6123284101486206","0.6123284101486206","0.6123284101486206","0.807187020778656","0.807187020778656","0.807187020778656","0.7996319532394409","0.7996319532394409","0.7996319532394409","0.6776536107063293","0.6776536107063293","0.6776536107063293","0.917991578578949","0.917991578578949","0.917991578578949","0.473124623298645","0.473124623298645","0.473124623298645","0.8273314833641052","0.8273314833641052","0.8273314833641052","0.8250558376312256","0.8250558376312256","0.8250558376312256","0.7068151831626892","0.7068151831626892","0.7068151831626892","0.8151680827140808","0.8151680827140808","0.8151680827140808","0.829548716545105","0.829548716545105","0.829548716545105","0.6947432160377502","0.6947432160377502","0.6947432160377502"
"229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9230117797851562","0.9230117797851562","0.9230117797851562","0.45280951261520386","0.45280951261520386","0.45280951261520386","0.8086045980453491","0.8086045980453491","0.8086045980453491","0.8306339383125305","0.8306339383125305","0.8306339383125305","0.7314094305038452","0.7314094305038452","0.7314094305038452","0.8400764465332031","0.8400764465332031","0.8400764465332031","0.8248904347419739","0.8248904347419739","0.8248904347419739","0.7233777046203613","0.7233777046203613","0.7233777046203613","0.9146510362625122","0.9146510362625122","0.9146510362625122","0.4490973651409149","0.4490973651409149","0.4490973651409149","0.787915825843811","0.787915825843811","0.787915825843811","0.8150641918182373","0.8150641918182373","0.8150641918182373","0.6475589871406555","0.6475589871406555","0.6475589871406555","0.797317624092102","0.797317624092102","0.797317624092102","0.7965620756149292","0.7965620756149292","0.7965620756149292","0.6647567749023438","0.6647567749023438","0.6647567749023438","0.9131289124488831","0.9131289124488831","0.9131289124488831","0.45681989192962646","0.45681989192962646","0.45681989192962646","0.8102720975875854","0.8102720975875854","0.8102720975875854","0.8167559504508972","0.8167559504508972","0.8167559504508972","0.6583861112594604","0.6583861112594604","0.6583861112594604","0.8133142590522766","0.8133142590522766","0.8133142590522766","0.8126511573791504","0.8126511573791504","0.8126511573791504","0.688140869140625","0.688140869140625","0.688140869140625"
"230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91774982213974","0.91774982213974","0.91774982213974","0.4844892621040344","0.4844892621040344","0.4844892621040344","0.8034406304359436","0.8034406304359436","0.8034406304359436","0.8180555105209351","0.8180555105209351","0.8180555105209351","0.712829053401947","0.712829053401947","0.712829053401947","0.8318896889686584","0.8318896889686584","0.8318896889686584","0.8130856156349182","0.8130856156349182","0.8130856156349182","0.7075466513633728","0.7075466513633728","0.7075466513633728","0.9136163592338562","0.9136163592338562","0.9136163592338562","0.44766122102737427","0.44766122102737427","0.44766122102737427","0.7853804230690002","0.7853804230690002","0.7853804230690002","0.8099825382232666","0.8099825382232666","0.8099825382232666","0.6495504379272461","0.6495504379272461","0.6495504379272461","0.822154700756073","0.822154700756073","0.822154700756073","0.8067151308059692","0.8067151308059692","0.8067151308059692","0.6882991790771484","0.6882991790771484","0.6882991790771484","0.9143309593200684","0.9143309593200684","0.9143309593200684","0.46499520540237427","0.46499520540237427","0.46499520540237427","0.8154431581497192","0.8154431581497192","0.8154431581497192","0.8053267002105713","0.8053267002105713","0.8053267002105713","0.641481339931488","0.641481339931488","0.641481339931488","0.7922425866127014","0.7922425866127014","0.7922425866127014","0.8132606744766235","0.8132606744766235","0.8132606744766235","0.7053417563438416","0.7053417563438416","0.7053417563438416"
"231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9209108352661133","0.9209108352661133","0.9209108352661133","0.5091825127601624","0.5091825127601624","0.5091825127601624","0.8075302243232727","0.8075302243232727","0.8075302243232727","0.8186836242675781","0.8186836242675781","0.8186836242675781","0.7120406031608582","0.7120406031608582","0.7120406031608582","0.8327767848968506","0.8327767848968506","0.8327767848968506","0.8166908621788025","0.8166908621788025","0.8166908621788025","0.7106314301490784","0.7106314301490784","0.7106314301490784","0.9168562889099121","0.9168562889099121","0.9168562889099121","0.48033764958381653","0.48033764958381653","0.48033764958381653","0.7895428538322449","0.7895428538322449","0.7895428538322449","0.8134511113166809","0.8134511113166809","0.8134511113166809","0.6215368509292603","0.6215368509292603","0.6215368509292603","0.81574547290802","0.81574547290802","0.81574547290802","0.8061438202857971","0.8061438202857971","0.8061438202857971","0.6678032279014587","0.6678032279014587","0.6678032279014587","0.9149273633956909","0.9149273633956909","0.9149273633956909","0.4656729996204376","0.4656729996204376","0.4656729996204376","0.833847165107727","0.833847165107727","0.833847165107727","0.8250265121459961","0.8250265121459961","0.8250265121459961","0.6782182455062866","0.6782182455062866","0.6782182455062866","0.8186432123184204","0.8186432123184204","0.8186432123184204","0.8277319669723511","0.8277319669723511","0.8277319669723511","0.7265025973320007","0.7265025973320007","0.7265025973320007"
"232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.916791558265686","0.916791558265686","0.916791558265686","0.4518465995788574","0.4518465995788574","0.4518465995788574","0.7926505208015442","0.7926505208015442","0.7926505208015442","0.8216645121574402","0.8216645121574402","0.8216645121574402","0.7151241302490234","0.7151241302490234","0.7151241302490234","0.8224892020225525","0.8224892020225525","0.8224892020225525","0.8080034255981445","0.8080034255981445","0.8080034255981445","0.6989176869392395","0.6989176869392395","0.6989176869392395","0.9134016036987305","0.9134016036987305","0.9134016036987305","0.39338797330856323","0.39338797330856323","0.39338797330856323","0.7881345748901367","0.7881345748901367","0.7881345748901367","0.8164015412330627","0.8164015412330627","0.8164015412330627","0.5947736501693726","0.5947736501693726","0.5947736501693726","0.8110597729682922","0.8110597729682922","0.8110597729682922","0.7884352207183838","0.7884352207183838","0.7884352207183838","0.6179327964782715","0.6179327964782715","0.6179327964782715","0.9185425043106079","0.9185425043106079","0.9185425043106079","0.48322540521621704","0.48322540521621704","0.48322540521621704","0.8086988925933838","0.8086988925933838","0.8086988925933838","0.8231198191642761","0.8231198191642761","0.8231198191642761","0.6851640939712524","0.6851640939712524","0.6851640939712524","0.8098379969596863","0.8098379969596863","0.8098379969596863","0.8208529353141785","0.8208529353141785","0.8208529353141785","0.7150552272796631","0.7150552272796631","0.7150552272796631"
"233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.918256402015686","0.918256402015686","0.918256402015686","0.48828932642936707","0.48828932642936707","0.48828932642936707","0.798829197883606","0.798829197883606","0.798829197883606","0.8148837685585022","0.8148837685585022","0.8148837685585022","0.668438196182251","0.668438196182251","0.668438196182251","0.8053703308105469","0.8053703308105469","0.8053703308105469","0.7807039022445679","0.7807039022445679","0.7807039022445679","0.6377573013305664","0.6377573013305664","0.6377573013305664","0.9018032550811768","0.9018032550811768","0.9018032550811768","0.25088372826576233","0.25088372826576233","0.25088372826576233","0.6969088315963745","0.6969088315963745","0.6969088315963745","0.7555375099182129","0.7555375099182129","0.7555375099182129","0.609801173210144","0.609801173210144","0.609801173210144","0.752470850944519","0.752470850944519","0.752470850944519","0.7208887934684753","0.7208887934684753","0.7208887934684753","0.5974401235580444","0.5974401235580444","0.5974401235580444","0.9154289960861206","0.9154289960861206","0.9154289960861206","0.4698408246040344","0.4698408246040344","0.4698408246040344","0.8313515782356262","0.8313515782356262","0.8313515782356262","0.8273172378540039","0.8273172378540039","0.8273172378540039","0.6481595635414124","0.6481595635414124","0.6481595635414124","0.8327273726463318","0.8327273726463318","0.8327273726463318","0.8226543068885803","0.8226543068885803","0.8226543068885803","0.6694782376289368","0.6694782376289368","0.6694782376289368"
"234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9232738018035889","0.9232738018035889","0.9232738018035889","0.5018721222877502","0.5018721222877502","0.5018721222877502","0.8053250312805176","0.8053250312805176","0.8053250312805176","0.830883800983429","0.830883800983429","0.830883800983429","0.7223643064498901","0.7223643064498901","0.7223643064498901","0.8342846035957336","0.8342846035957336","0.8342846035957336","0.8130345344543457","0.8130345344543457","0.8130345344543457","0.6863022446632385","0.6863022446632385","0.6863022446632385","0.9142695665359497","0.9142695665359497","0.9142695665359497","0.42019733786582947","0.42019733786582947","0.42019733786582947","0.75489342212677","0.75489342212677","0.75489342212677","0.8054088354110718","0.8054088354110718","0.8054088354110718","0.5823805332183838","0.5823805332183838","0.5823805332183838","0.7914077043533325","0.7914077043533325","0.7914077043533325","0.8082311153411865","0.8082311153411865","0.8082311153411865","0.6802171468734741","0.6802171468734741","0.6802171468734741","0.9154818058013916","0.9154818058013916","0.9154818058013916","0.4649674892425537","0.4649674892425537","0.4649674892425537","0.8233615756034851","0.8233615756034851","0.8233615756034851","0.8240659832954407","0.8240659832954407","0.8240659832954407","0.6850389838218689","0.6850389838218689","0.6850389838218689","0.8218383193016052","0.8218383193016052","0.8218383193016052","0.8262077569961548","0.8262077569961548","0.8262077569961548","0.7243092060089111","0.7243092060089111","0.7243092060089111"
"235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9214617609977722","0.9214617609977722","0.9214617609977722","0.4956948757171631","0.4956948757171631","0.4956948757171631","0.7983996868133545","0.7983996868133545","0.7983996868133545","0.8272809982299805","0.8272809982299805","0.8272809982299805","0.7109566330909729","0.7109566330909729","0.7109566330909729","0.8254957795143127","0.8254957795143127","0.8254957795143127","0.8193016648292542","0.8193016648292542","0.8193016648292542","0.715749979019165","0.715749979019165","0.715749979019165","0.9163601398468018","0.9163601398468018","0.9163601398468018","0.3997124135494232","0.3997124135494232","0.3997124135494232","0.8029405474662781","0.8029405474662781","0.8029405474662781","0.8153797388076782","0.8153797388076782","0.8153797388076782","0.628545343875885","0.628545343875885","0.628545343875885","0.8246114253997803","0.8246114253997803","0.8246114253997803","0.8093631863594055","0.8093631863594055","0.8093631863594055","0.6855296492576599","0.6855296492576599","0.6855296492576599","0.9176236987113953","0.9176236987113953","0.9176236987113953","0.3939885199069977","0.3939885199069977","0.3939885199069977","0.8200313448905945","0.8200313448905945","0.8200313448905945","0.821666955947876","0.821666955947876","0.821666955947876","0.6749466061592102","0.6749466061592102","0.6749466061592102","0.8127361536026001","0.8127361536026001","0.8127361536026001","0.8283188939094543","0.8283188939094543","0.8283188939094543","0.7078849673271179","0.7078849673271179","0.7078849673271179"
"236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9037743806838989","0.9037743806838989","0.9037743806838989","0.5055510401725769","0.5055510401725769","0.5055510401725769","0.8042923808097839","0.8042923808097839","0.8042923808097839","0.8203010559082031","0.8203010559082031","0.8203010559082031","0.7036261558532715","0.7036261558532715","0.7036261558532715","0.8343145847320557","0.8343145847320557","0.8343145847320557","0.7965084314346313","0.7965084314346313","0.7965084314346313","0.6905729174613953","0.6905729174613953","0.6905729174613953","0.9128001928329468","0.9128001928329468","0.9128001928329468","0.47529518604278564","0.47529518604278564","0.47529518604278564","0.7699136137962341","0.7699136137962341","0.7699136137962341","0.8088396191596985","0.8088396191596985","0.8088396191596985","0.6140276193618774","0.6140276193618774","0.6140276193618774","0.8193632960319519","0.8193632960319519","0.8193632960319519","0.8066945672035217","0.8066945672035217","0.8066945672035217","0.6751126646995544","0.6751126646995544","0.6751126646995544","0.9052836894989014","0.9052836894989014","0.9052836894989014","0.4390144348144531","0.4390144348144531","0.4390144348144531","0.8271697759628296","0.8271697759628296","0.8271697759628296","0.7851649522781372","0.7851649522781372","0.7851649522781372","0.6274867653846741","0.6274867653846741","0.6274867653846741","0.8040146827697754","0.8040146827697754","0.8040146827697754","0.7990891933441162","0.7990891933441162","0.7990891933441162","0.6517578363418579","0.6517578363418579","0.6517578363418579"
"237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9200830459594727","0.9200830459594727","0.9200830459594727","0.45293036103248596","0.45293036103248596","0.45293036103248596","0.7837201356887817","0.7837201356887817","0.7837201356887817","0.8167656660079956","0.8167656660079956","0.8167656660079956","0.6898422241210938","0.6898422241210938","0.6898422241210938","0.8020818829536438","0.8020818829536438","0.8020818829536438","0.8186275362968445","0.8186275362968445","0.8186275362968445","0.7180660367012024","0.7180660367012024","0.7180660367012024","0.9161195755004883","0.9161195755004883","0.9161195755004883","0.3829430639743805","0.3829430639743805","0.3829430639743805","0.7799074649810791","0.7799074649810791","0.7799074649810791","0.8023546934127808","0.8023546934127808","0.8023546934127808","0.6087905168533325","0.6087905168533325","0.6087905168533325","0.8048073053359985","0.8048073053359985","0.8048073053359985","0.8129573464393616","0.8129573464393616","0.8129573464393616","0.6516949534416199","0.6516949534416199","0.6516949534416199","0.9196937680244446","0.9196937680244446","0.9196937680244446","0.40904998779296875","0.40904998779296875","0.40904998779296875","0.8348330855369568","0.8348330855369568","0.8348330855369568","0.8249245285987854","0.8249245285987854","0.8249245285987854","0.6385604739189148","0.6385604739189148","0.6385604739189148","0.8376984596252441","0.8376984596252441","0.8376984596252441","0.8225143551826477","0.8225143551826477","0.8225143551826477","0.7122020721435547","0.7122020721435547","0.7122020721435547"
